"","","","","","","","","","",""
"","Companies on London Stock Exchange","","","","","","","","",""
"","As at 31 December 2018","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"","Admission Date","Company Name","ICB Industry","ICB Super-Sector","Country of Incorporation","World Region","Market","International Issuer","Company Market Cap (£m)",""
"","22/10/2018","INTOSOL HOLDINGS PLC","Consumer Services","Travel & Leisure","United Kingdom","Europe","MAIN MARKET ","No","9.76",""
"","24/06/1999","INTU PROPERTIES PLC","Financials","Real Estate","United Kingdom","Europe","MAIN MARKET ","No","1,536.62",""
"","11/07/1995","INVESCO ASIA TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","184.02",""
"","28/03/1996","INVESCO INCOME GROWTH TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","143.74",""
"","15/10/1999","INVESCO PERPETUAL ENHANCED INCOME LIMITED","Financials","Financial Services","Jersey","Europe","MAIN MARKET ","No","117.97",""
"","23/11/2006","INVESCO PERPETUAL SELECT TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","126.81",""
"","08/03/1988","INVESCO PERPETUAL UK SMALLER COMPANIES INVESTMENT TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","146.52",""
"","16/04/1996","INVESTEC INVESTMENT TRUST PLC","","","United Kingdom","Europe","MAIN MARKET ","No","-",""
"","29/07/2002","INVESTEC PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET / ADMISSION TO TRADING ONLY ","No","3,024.45",""
"","23/07/1964","INVESTMENT COMPANY PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","14.08",""
"","09/05/2008","IOFINA PLC","Oil & Gas","Oil & Gas","United Kingdom","Europe","AIM ","No","14.35",""
"","19/04/2000","IOMART GROUP PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","357.55",""
"","19/06/2006","IP GROUP PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","1,150.23",""
"","02/08/1993","IQ-AI LIMITED","Technology","Technology","Jersey","Europe","MAIN MARKET ","No","2.59",""
"","30/09/2003","IQE PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","504.76",""
"","19/01/2009","IRF EUROPEAN FINANCE INVESTMENTS LTD","Financials","Financial Services","Bermuda","North America","MAIN MARKET ","Yes","0.18",""
"","13/05/1993","IRISH CONTINENTAL GROUP PLC","Consumer Services","Travel & Leisure","Ireland","Europe","MAIN MARKET ","Yes","750",""
"","12/02/2015","IRONRIDGE RESOURCES LIMITED","Basic Materials","Basic Resources","Australia","Pacific","AIM ","Yes","49.05",""
"","04/05/2001","IRONVELD PLC","Basic Materials","Basic Resources","United Kingdom","Europe","AIM ","No","10.36",""
"","10/07/2012","ITACONIX PLC","Basic Materials","Chemicals","United Kingdom","Europe","AIM ","No","11.03",""
"","17/03/1998","ITE GROUP PLC","Consumer Services","Media","United Kingdom","Europe","MAIN MARKET ","No","470.93",""
"","11/06/2004","ITM POWER PLC","Oil & Gas","Oil & Gas","United Kingdom","Europe","AIM ","No","75.82",""
"","02/02/2004","ITV PLC","Consumer Services","Media","United Kingdom","Europe","MAIN MARKET ","No","5,025.72",""
"","19/12/2016","IWG PLC","Industrials","Industrial Goods & Services","Jersey","Europe","MAIN MARKET ","No","1,869.76",""
"","15/10/2013","IXICO PLC","Health Care","Health Care","United Kingdom","Europe","AIM ","No","10.99",""
"","04/10/2017","J2 ACQUISITION LIMITED","Financials","Financial Services","British Virgin Islands","North America","MAIN MARKET ","Yes","874.29",""
"","08/08/2018","JADESTONE ENERGY INC","Oil & Gas","Oil & Gas","Canada","North America","AIM ","Yes","156.28",""
"","11/03/2002","JAMES HALSTEAD PLC","Industrials","Construction & Materials","United Kingdom","Europe","AIM ","No","888.53",""
"","29/06/2017","JANGADA MINES PLC","Basic Materials","Basic Resources","United Kingdom","Europe","AIM ","No","3.7",""
"","19/10/1987","JARDINE LLOYD THOMPSON GROUP PLC","Financials","Insurance","United Kingdom","Europe","MAIN MARKET ","No","4,144.2",""
"","14/05/1990","JARDINE MATHESON HOLDINGS LD","Industrials","Industrial Goods & Services","Bermuda","North America","MAIN MARKET ","Yes","56,453.61",""
"","20/06/1991","JARDINE STRATEGIC HOLDINGS LD","Industrials","Industrial Goods & Services","Bermuda","North America","MAIN MARKET ","Yes","54,268.56",""
"","23/12/2004","JARVIS SECURITIES PLC","Financials","Financial Services","United Kingdom","Europe","AIM ","No","50.92",""
"","26/10/2006","JAYWING PLC","Consumer Services","Media","United Kingdom","Europe","AIM ","No","18.2",""
"","22/10/1996","JD SPORTS FASHION PLC","Consumer Services","Retail","United Kingdom","Europe","MAIN MARKET ","No","3,394.64",""
"","28/02/1964","JERSEY ELECTRICITY PLC","Utilities","Utilities","Jersey","Europe","MAIN MARKET ","No","52.96",""
"","17/03/2011","JERSEY OIL AND GAS PLC","Oil & Gas","Oil & Gas","United Kingdom","Europe","AIM ","No","35.47",""
"","18/07/1995","JKX OIL & GAS PLC","Oil & Gas","Oil & Gas","United Kingdom","Europe","MAIN MARKET ","No","67.83",""
"","31/03/2014","JOHN LAING ENVIRONMENTAL ASSETS GROUP LIMITED","Financials","Financial Services","Guernsey","Europe","MAIN MARKET ","No","521.87",""
"","17/02/2015","JOHN LAING GROUP PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","1,629.38",""
"","27/01/1997","JOHN LEWIS OF HUNGERFORD PLC","Consumer Goods","Personal & Household Goods","United Kingdom","Europe","AIM ","No","1.31",""
"","06/08/2012","JOHNSON MATTHEY PLC","Basic Materials","Chemicals","United Kingdom","Europe","MAIN MARKET ","No","5,417",""
"","10/06/2008","JOHNSON SERVICE GROUP PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","AIM ","No","428.81",""
"","13/11/2018","JOINT STOCK COMPANY NATIONAL ATOMIC COMPANY KAZATOMPROM","Basic Materials","Basic Resources","Kazakhstan","Asia","MAIN MARKET ","Yes","-",""
"","26/05/2016","JOULES GROUP PLC","Consumer Services","Retail","United Kingdom","Europe","AIM ","No","200.57",""
"","30/06/2005","JPEL PRIVATE EQUITY LIMITED","","","Guernsey","Europe","MAIN MARKET ","No","236.74",""
"","25/01/2017","JPJ GROUP PLC","Consumer Services","Travel & Leisure","United Kingdom","Europe","MAIN MARKET ","No","124.82",""
"","18/12/1955","JPMORGAN AMERICAN INVESTMENT TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","871.74",""
"","12/09/1997","JPMORGAN ASIAN INVESTMENT TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","311.88",""
"","26/04/2010","JPMORGAN BRAZIL INVESTMENT TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","20.45",""
"","19/10/1993","JPMORGAN CHINESE INVESTMENT TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","165.76",""
"","24/04/1963","JPMORGAN CLAVERHOUSE INVESTMENT TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","377.49",""
"","24/11/1999","JPMORGAN ELECT PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","305.64",""
"","16/07/1991","JPMORGAN EMERGING MARKETS INVESTMENT TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","1,049.93",""
"","23/06/1955","JPMORGAN EUROPEAN INVESTMENT TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","325.13",""
"","24/04/1990","JPMORGAN EURO SMALL CO. TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","523.94",""
"","11/06/2013","JPMORGAN GLOBAL CONVERTIBLES INCOME FUND LIMITED","Financials","Financial Services","Guernsey","Europe","MAIN MARKET ","No","108.54",""
"","29/07/2010","JPMORGAN GLOBAL EMERGING MARKETS INCOME TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","365.05",""
"","01/11/1968","JPMORGAN GLOBAL GROWTH & INCOME PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","373.32",""
"","26/05/1994","JPMORGAN INDIAN INVESTMENT TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","730.98",""
"","07/01/1955","JPMORGAN JAPANESE INVESTMENT TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","603.07",""
"","12/04/2000","JPMORGAN JAPAN SMALLER CO TST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","186.67",""
"","26/06/1972","JPMORGAN MID CAPITAL INVESTMENT TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","231.45",""
"","02/03/2018","JPMORGAN MULTI-ASSET TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","81.1",""
"","20/12/2002","JPMORGAN RUSSIAN SECURITIES PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","242.56",""
"","06/08/1990","JPMORGAN SMALLER COMPANIES INVESTMENT TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","155.65",""
"","12/01/1982","JPMORGAN US SMALLER CO. INV TST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","153.73",""
"","20/12/2006","JSC HALYK BANK","Financials","Banks","Kazakhstan","Asia","MAIN MARKET ","Yes","-",""
"","17/05/2007","JSC VTB BANK","Financials","Banks","Russian Federation","Europe","MAIN MARKET ","Yes","-",""
"","14/03/2018","JTC PLC","Financials","Financial Services","Jersey","Europe","MAIN MARKET ","No","432.49",""
"","31/07/2002","JUBILEE METALS GROUP PLC","Basic Materials","Basic Resources","United Kingdom","Europe","AIM ","No","32.72",""
"","24/05/2005","JUDGES SCIENTIFIC PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","AIM ","No","148.7",""
"","15/05/2017","JUPITER EMERGING & FRONTIER INCOME TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","84.71",""
"","20/11/2000","JUPITER EUROPEAN OPPORTUNITIES TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","765.91",""
"","21/06/2010","JUPITER FUND MANAGEMENT PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","1,351.13",""
"","08/06/2006","JUPITER GREEN INVESTMENT TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","32.53",""
"","02/07/1987","JUPITER UK GROWTH INVESTMENT TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","48.28",""
"","11/03/1993","JUPITER US SMALLER COMPANIES PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","133.53",""
"","08/04/2014","JUST EAT PLC","Consumer Services","Retail","United Kingdom","Europe","MAIN MARKET ","No","3,996.05",""
"","12/11/2013","JUST GROUP PLC","Financials","Insurance","United Kingdom","Europe","MAIN MARKET ","No","863.43",""
"","01/07/2008","JZ CAPITAL PARTNERS LIMITED","Financials","Financial Services","Guernsey","Europe","MAIN MARKET ","No","415.37",""
"","28/03/2001","K3 BUSINESS TECHNOLOGY GROUP PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","94.05",""
"","11/04/2017","K3 CAPITAL GROUP PLC","Financials","Financial Services","United Kingdom","Europe","AIM ","No","113.55",""
"","10/07/2015","KAINOS GROUP PLC","Technology","Technology","United Kingdom","Europe","MAIN MARKET ","No","482.34",""
"","12/02/1953","KAKUZI LD","","","Kenya","Africa","MAIN MARKET ","Yes","18.13",""
"","30/09/2014","KAPE TECHNOLOGIES PLC","Technology","Technology","Isle of Man","Europe","AIM ","No","132.98",""
"","01/09/2005","KARELIAN DIAMOND RESOURCES PLC","Basic Materials","Basic Resources","Ireland","Europe","AIM ","Yes","1.17",""
"","27/04/2015","KATORO GOLD PLC","Basic Materials","Basic Resources","United Kingdom","Europe","AIM ","No","1.01",""
"","31/07/2018","KAVANGO RESOURCES PLC","Basic Materials","Basic Resources","United Kingdom","Europe","MAIN MARKET ","No","2.48",""
"","12/06/2006","KAZERA GLOBAL PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","AIM ","No","4.75",""
"","12/10/2005","KAZ MINERALS PLC","Basic Materials","Basic Resources","United Kingdom","Europe","MAIN MARKET ","No","2,384.6",""
"","17/12/2012","KCELL JOINT STOCK COMPANY","Telecommunications","Telecommunications","Kazakhstan","Asia","MAIN MARKET ","Yes","-",""
"","19/07/1999","KCOM GROUP PLC","Telecommunications","Telecommunications","United Kingdom","Europe","MAIN MARKET ","No","377.12",""
"","03/07/2015","KCR RESIDENTIAL REIT PLC","Financials","Real Estate","United Kingdom","Europe","AIM ","No","8.53",""
"","18/12/2006","KEFI MINERALS PLC","Basic Materials","Basic Resources","United Kingdom","Europe","AIM ","No","8.85",""
"","05/05/1994","KELLER GROUP PLC","Industrials","Construction & Materials","United Kingdom","Europe","MAIN MARKET ","No","355.62",""
"","17/11/1994","KENMARE RESOURCES PLC","Basic Materials","Basic Resources","Ireland","Europe","MAIN MARKET ","Yes","209.06",""
"","18/07/2011","KERAS RESOURCES PLC","Basic Materials","Basic Resources","United Kingdom","Europe","AIM ","No","8.24",""
"","19/04/1990","KERRY GROUP PLC","Consumer Goods","Food & Beverage","Ireland","Europe","MAIN MARKET ","Yes","13,568.92",""
"","19/11/1954","KEYSTONE INVESTMENT TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","201.32",""
"","26/10/2017","KEYSTONE LAW GROUP PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","AIM ","No","111.34",""
"","12/07/2013","KEYWORDS STUDIOS PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","AIM ","No","682.44",""
"","07/09/2012","KIBO ENERGY PLC","Basic Materials","Basic Resources","Ireland","Europe","AIM ","Yes","12",""
"","12/12/1996","KIER GROUP PLC","Industrials","Construction & Materials","United Kingdom","Europe","MAIN MARKET ","No","497.5",""
"","03/10/1985","KIN AND CARTA PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","MAIN MARKET ","No","148.28",""
"","24/11/1982","KINGFISHER PLC","Consumer Services","Retail","United Kingdom","Europe","MAIN MARKET ","No","4,382.17",""
"","04/04/1996","KINGS ARMS YARD VCT PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","66.79",""
"","08/06/1995","KINGSPAN GROUP PLC","Industrials","Construction & Materials","Ireland","Europe","MAIN MARKET ","Yes","5,932.4",""
"","24/02/2005","KINGSWOOD HOLDINGS LIMITED","Financials","Financial Services","United Kingdom","Europe","AIM ","No","20.13",""
"","29/06/2018","KNIGHTS GROUP HOLDINGS PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","AIM ","No","130.56",""
"","30/12/2013","KODAL MINERALS PLC","Basic Materials","Basic Resources","United Kingdom","Europe","AIM ","No","9.79",""
"","27/09/1999","KONAMI HOLDINGS CORPORATION","Consumer Goods","Personal & Household Goods","Japan","Asia","MAIN MARKET ","Yes","6,006.32",""
"","10/03/2014","KOOVS PLC","Consumer Services","Retail","United Kingdom","Europe","AIM ","No","28.84",""
"","29/03/2018","KORE POTASH PLC","Basic Materials","Basic Resources","United Kingdom","Europe","AIM ","No","61.98",""
"","21/08/2017","KOSMOS ENERGY LTD","Oil & Gas","Oil & Gas","Bermuda","North America","MAIN MARKET ","Yes","1,284.15",""
"","30/04/2018","KRM22 PLC","Financials","Financial Services","United Kingdom","Europe","AIM ","No","17.52",""
"","16/10/2013","KROMEK GROUP PLC","Health Care","Health Care","United Kingdom","Europe","AIM ","No","69",""
"","30/11/2018","KROPZ PLC","Basic Materials","Basic Resources","United Kingdom","Europe","AIM ","No","109.99",""
"","31/03/2010","KSK POWER VENTUR PLC","Utilities","Utilities","Isle of Man","Europe","MAIN MARKET ","No","3.94",""
"","27/12/2006","KUBERA CROSS-BORDER FUND LIMITED","Financials","Financial Services","Cayman Islands","North America","AIM ","Yes","17.66",""
"","16/02/2005","KUMHO TIRE CO INC","Consumer Goods","Automobiles & Parts","South Korea","Asia","MAIN MARKET ","Yes","-",""
"","06/11/2008","LAMPRELL PLC","Oil & Gas","Oil & Gas","Isle of Man","Europe","MAIN MARKET ","No","206.74",""
"","16/03/2009","LANCASHIRE HOLDINGS LIMITED","Financials","Insurance","Bermuda","North America","MAIN MARKET ","Yes","1,221.75",""
"","06/04/2005","LANDORE RESOURCES LIMITED","Basic Materials","Basic Resources","Guernsey","Europe","AIM ","No","10.2",""
"","15/11/2017","LANDSCAPE ACQUISITION HOLDINGS LIMITED","Financials","Financial Services","British Virgin Islands","North America","MAIN MARKET ","Yes","341.25",""
"","02/08/1955","LAND SECURITIES GROUP PLC","Financials","Real Estate","United Kingdom","Europe","MAIN MARKET ","No","5,964.32",""
"","21/04/2006","LANSDOWNE OIL & GAS PLC","Oil & Gas","Oil & Gas","United Kingdom","Europe","AIM ","No","9.27",""
"","27/09/2004","LARSEN AND TOUBRO LIMITED","Industrials","Construction & Materials","India","Asia","ADMISSION TO TRADING ONLY ","Yes","-",""
"","31/12/2004","LATHAM (JAMES) PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","AIM ","No","127.24",""
"","10/07/1946","LAW DEBENTURE CORPORATION PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","639.26",""
"","10/07/1991","LAZARD WORLD TRUST FUND","Financials","Financial Services","Luxembourg","Europe","MAIN MARKET ","Yes","102.38",""
"","09/07/2014","LB-SHELL PLC","Oil & Gas","Oil & Gas","United Kingdom","Europe","MAIN MARKET ","No","0.12",""
"","28/06/2007","LEAF CLEAN ENERGY COMPANY","Financials","Financial Services","Cayman Islands","North America","AIM ","Yes","9.73",""
"","08/11/2013","LEARNING TECHNOLOGIES GROUP PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","462.54",""
"","13/03/2002","LEEDS GROUP PLC","Financials","Financial Services","United Kingdom","Europe","AIM ","No","7.38",""
"","02/07/1979","LEGAL & GENERAL GROUP PLC","Financials","Insurance","United Kingdom","Europe","MAIN MARKET ","No","13,769.02",""
"","17/05/2013","LEKOIL LIMITED","Oil & Gas","Oil & Gas","Cayman Islands","North America","AIM ","Yes","41.53",""
"","05/03/2014","LENTA LTD","Consumer Services","Retail","British Virgin Islands","North America","MAIN MARKET ","Yes","-",""
"","05/09/2002","LG ELECTRONICS INC","Consumer Goods","Personal & Household Goods","South Korea","Asia","MAIN MARKET ","Yes","-",""
"","05/07/2001","LIDCO GROUP PLC","Health Care","Health Care","United Kingdom","Europe","AIM ","No","10.62",""
"","26/03/2018","LIFE SETTLEMENT ASSETS PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","65.31",""
"","09/04/2002","LIGHTHOUSE GROUP PLC","Financials","Financial Services","United Kingdom","Europe","AIM ","No","28.48",""
"","27/11/2008","LIGHTWAVERF PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","5.37",""
"","12/05/2014","LIMITLESS EARTH PLC","Financials","Financial Services","United Kingdom","Europe","AIM ","No","3.11",""
"","22/01/2001","LINDSELL TRAIN INVESTMENT TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","242",""
"","21/07/1999","LIONTRUST ASSET MANAGEMENT PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","294.19",""
"","27/09/1996","LITE-ON TECHNOLOGY CORPORATION","Industrials","Industrial Goods & Services","Taiwan","Asia","PROFESSIONAL SECURITIES MARKET ","Yes","-",""
"","19/12/2018","LITIGATION CAPITAL MANAGEMENT LIMITED","Financials","Financial Services","Australia","Pacific","AIM ","Yes","76.62",""
"","15/08/2001","LIVE COMPANY GROUP PLC","Consumer Services","Media","United Kingdom","Europe","AIM ","No","42.61",""
"","15/06/2005","LIVERMORE INVESTMENTS GROUP LIMITED","Financials","Financial Services","British Virgin Islands","North America","AIM ","Yes","69.05",""
"","08/10/1986","LLOYDS BANKING GROUP PLC","Financials","Banks","United Kingdom","Europe","MAIN MARKET ","No","36,893.99",""
"","30/06/2009","LMS CAPITAL PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","40.65",""
"","21/04/2008","LOCATION SCIENCES GROUP PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","7.16",""
"","28/06/2000","LOK'N STORE GROUP PLC","Financials","Real Estate","United Kingdom","Europe","AIM ","No","118.84",""
"","29/11/1944","LONDON & ASSOCIATED PROPERTIES PLC","Financials","Real Estate","United Kingdom","Europe","MAIN MARKET ","No","22.18",""
"","13/11/1946","LONDON FINANCE & INVESTMENT GROUP PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","12.33",""
"","01/10/2010","LONDONMETRIC PROPERTY PLC","Financials","Real Estate","United Kingdom","Europe","MAIN MARKET ","No","1,215.7",""
"","30/12/1999","LONDON SECURITY PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","AIM ","No","237.87",""
"","20/07/2001","LONDON STOCK EXCHANGE GROUP PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","14,142.18",""
"","22/09/1961","LONMIN PLC","Basic Materials","Basic Resources","United Kingdom","Europe","MAIN MARKET ","No","127.54",""
"","21/06/1973","LOOKERS PLC","Consumer Services","Retail","United Kingdom","Europe","MAIN MARKET ","No","359.39",""
"","24/08/2016","LOOPUP GROUP PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","159.88",""
"","18/09/1947","LOW & BONAR PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","MAIN MARKET ","No","46.21",""
"","05/04/1966","LOWLAND INVESTMENT COMPANY PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","357.32",""
"","07/05/2002","LPA GROUP PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","AIM ","No","12.31",""
"","21/11/2006","LSL PROPERTY SERVICES PLC","Financials","Real Estate","United Kingdom","Europe","MAIN MARKET ","No","228.63",""
"","17/10/2016","LUCECO PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","MAIN MARKET ","No","55.48",""
"","14/05/2008","LUCKY CEMENT LIMITED","","","Pakistan","Asia","PROFESSIONAL SECURITIES MARKET ","Yes","-",""
"","23/10/2009","LXB RETAIL PROPERTIES PLC","Financials","Real Estate","Jersey","Europe","AIM ","No","19.07",""
"","27/02/2017","LXI REIT PLC","Financials","Real Estate","United Kingdom","Europe","MAIN MARKET ","No","424.54",""
"","30/06/2010","MACAU PROPERTY OPPORTUNITIES FUND LIMITED","Financials","Real Estate","United Kingdom","Europe","MAIN MARKET ","No","100.37",""
"","20/06/1973","MACFARLANE GROUP PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","MAIN MARKET ","No","112.65",""
"","22/12/2017","MADINET NASR FOR HOUSING & DEVELOPMENT S.A.E.","","","Egypt","Middle East","ADMISSION TO TRADING ONLY ","Yes","-",""
"","30/05/2018","MAESTRANO GROUP PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","7.24",""
"","27/09/2004","MAGYAR TELEKOM TELECOMMUNICATIONS PLC","Telecommunications","Telecommunications","Hungary","Europe","ADMISSION TO TRADING ONLY ","Yes","-",""
"","27/09/2004","MAHINDRA & MAHINDRA LIMITED","Industrials","Industrial Goods & Services","India","Asia","ADMISSION TO TRADING ONLY ","Yes","-",""
"","11/11/2010","MAIL.RU GROUP LIMITED","Technology","Technology","British Virgin Islands","North America","MAIN MARKET ","Yes","-",""
"","28/04/2016","MAINTEL HOLDINGS PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","AIM ","No","66.02",""
"","05/10/2012","MAISTRO PLC","Technology","Technology","United Kingdom","Europe","AIM ","No","4.22",""
"","05/03/1941","MAJEDIE INVESTMENTS PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","133.6",""
"","11/11/1996","MAJESTIC WINE PLC","Consumer Services","Retail","United Kingdom","Europe","AIM ","No","178.17",""
"","10/12/2004","MALVERN INTERNATIONAL PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","AIM ","No","8.52",""
"","01/12/1987","MANAGEMENT CONSULTING GROUP PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","MAIN MARKET ","No","28.51",""
"","01/02/2016","MANAGEMENT RESOURCE SOLUTIONS PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","AIM ","No","8.37",""
"","08/12/1997","MANCHESTER & LONDON INVESTMENT TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","116.64",""
"","22/01/1990","MANDARIN ORIENTAL INTERNATIONAL LD","Consumer Services","Travel & Leisure","Bermuda","North America","MAIN MARKET ","Yes","2,139.35",""
"","02/06/1995","MANDO MACHINERY CORPORATION","Consumer Goods","Automobiles & Parts","South Korea","Asia","MAIN MARKET ","Yes","-",""
"","06/11/2012","MAN GROUP PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","2,069.36",""
"","14/12/2018","MANOLETE PARTNERS PLC","Financials","Financial Services","United Kingdom","Europe","AIM ","No","84.96",""
"","30/01/2008","MANX FINANCIAL GROUP PLC","Financials","Financial Services","Isle of Man","Europe","AIM ","No","10.62",""
"","10/02/2014","MANX TELECOM PLC","Telecommunications","Telecommunications","Isle of Man","Europe","AIM ","No","178.38",""
"","13/02/2018","MARBLE POINT LOAN FINANCING LIMITED","Financials","Financial Services","Guernsey","Europe","MAIN MARKET ","No","153.45",""
"","03/03/2008","MARECHALE CAPITAL PLC","Financials","Financial Services","United Kingdom","Europe","AIM ","No","0.76",""
"","19/03/2002","MARKS AND SPENCER GROUP PLC","Consumer Services","Retail","United Kingdom","Europe","MAIN MARKET ","No","4,016.79",""
"","31/03/2016","MARLOWE PLC","Industrials","Industrial Goods & Services","United Kingdom","Europe","AIM ","No","167.63",""
"","02/04/2015","MARSHALL MOTOR HOLDINGS PLC","Consumer Services","Retail","United Kingdom","Europe","AIM ","No","120.69",""
"","08/07/2004","MARSHALLS PLC","Industrials","Construction & Materials","United Kingdom","Europe","MAIN MARKET ","No","929.57",""
"","06/06/1980","MARSH & MCLENNAN COS. INC","Financials","Insurance","United States","North America","MAIN MARKET ","Yes","32,035.46",""
"","23/05/1947","MARSTON'S PLC","Consumer Services","Travel & Leisure","United Kingdom","Europe","MAIN MARKET ","No","596.25",""
"","10/05/1985","MARTIN CURRIE ASIA UNCONSTRAINED TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","128.9",""
"","22/03/1999","MARTIN CURRIE GLOBAL PORTFOLIO TRUST PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","197.81",""
"","18/12/2000","MARUWA CO. LTD","Industrials","Industrial Goods & Services","Japan","Asia","MAIN MARKET ","Yes","571.89",""
"","08/12/2008","MARWYN VALUE INVESTORS LIMITED","Financials","Financial Services","Cayman Islands","North America","MAIN MARKET ","Yes","83.86",""
"","11/07/2014","MATOMY MEDIA GROUP LTD.","Consumer Services","Media","Israel","Middle East","MAIN MARKET ","Yes","5.37",""
"","23/11/2005","MATTIOLI WOODS PLC","Financials","Financial Services","United Kingdom","Europe","AIM ","No","175.29",""
"","12/12/2001","MAVEN INCOME AND GROWTH VCT 3 PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","39.31",""
"","04/12/2000","MAVEN INCOME AND GROWTH VCT 5 PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","26.05",""
"","04/04/2000","MAVEN INCOME AND GROWTH VCT 6 PLC","Financials","Financial Services","United Kingdom","Europe","MAIN MARKET ","No","21.28",""
